x,y,concentration,velocity_x,velocity_y,pressure,strain_trace,von_mises_stress
1.35,-0.15,0,0,0,0,0,0
1.4,-0.15,0,0,0,0,0,0
1.45,-0.15,0,0,0,0,0,0
1.5,-0.15,0,0,0,0,0,0
1.55,-0.15,0,0,0,0,0,0
1.6,-0.15,0,0,0,0,0,0
1.65,-0.15,0,0,0,0,0,0
1.7,-0.15,0,0,0,0,0,0
1.75,-0.15,0,0,0,0,0,0
1.8,-0.15,0,0,0,0,0,0
1.85,-0.15,0,0,0,0,0,0
1.9,-0.15,0,0,0,0,0,0
1.95,-0.15,0,0,0,0,0,0
2,-0.15,0,0,0,0,0,0
2.05,-0.15,0,0,0,0,0,0
2.1,-0.15,0,0,0,0,0,0
2.15,-0.15,0,0,0,0,0,0
2.2,-0.15,0,0,0,0,0,0
2.25,-0.15,0,0,0,0,0,0
2.3,-0.15,0,0,0,0,0,0
2.35,-0.15,0,0,0,0,0,0
2.4,-0.15,0,0,0,0,0,0
2.45,-0.15,0,0,0,0,0,0
2.5,-0.15,0,0,0,0,0,0
2.55,-0.15,0,0,0,0,0,0
2.6,-0.15,0,0,0,0,0,0
2.65,-0.15,0,0,0,0,0,0
2.7,-0.15,0,0,0,0,0,0
2.75,-0.15,0,0,0,0,0,0
2.8,-0.15,0,0,0,0,0,0
2.85,-0.15,0,0,0,0,0,0
2.9,-0.15,0,0,0,0,0,0
2.95,-0.15,0,0,0,0,0,0
3,-0.15,0,0,0,0,0,0
3.05,-0.15,0,0,0,0,0,0
3.1,-0.15,0,0,0,0,0,0
3.15,-0.15,0,0,0,0,0,0
3.2,-0.15,0,0,0,0,0,0
3.25,-0.15,0,0,0,0,0,0
3.3,-0.15,0,0,0,0,0,0
3.35,-0.15,0,0,0,0,0,0
3.4,-0.15,0,0,0,0,0,0
3.45,-0.15,0,0,0,0,0,0
3.5,-0.15,0,0,0,0,0,0
3.55,-0.15,0,0,0,0,0,0
3.6,-0.15,0,0,0,0,0,0
3.65,-0.15,0,0,0,0,0,0
3.7,-0.15,0,0,0,0,0,0
3.75,-0.15,0,0,0,0,0,0
3.8,-0.15,0,0,0,0,0,0
3.85,-0.15,0,0,0,0,0,0
3.9,-0.15,0,0,0,0,0,0
3.95,-0.15,0,0,0,0,0,0
4,-0.15,0,0,0,0,0,0
-4,-0.1,0,0,0,0,0,0
-3.95,-0.1,0,0,0,0,0,0
-3.9,-0.1,0,0,0,0,0,0
-3.85,-0.1,0,0,0,0,0,0
-3.8,-0.1,0,0,0,0,0,0
-3.75,-0.1,0,0,0,0,0,0
-3.7,-0.1,0,0,0,0,0,0
-3.65,-0.1,0,0,0,0,0,0
-3.6,-0.1,0,0,0,0,0,0
-3.55,-0.1,0,0,0,0,0,0
-3.5,-0.1,0,0,0,0,0,0
-3.45,-0.1,0,0,0,0,0,0
-3.4,-0.1,0,0,0,0,0,0
-3.35,-0.1,0,0,0,0,0,0
-3.3,-0.1,0,0,0,0,0,0
-3.25,-0.1,0,0,0,0,0,0
-3.2,-0.1,0,0,0,0,0,0
-3.15,-0.1,0,0,0,0,0,0
-3.1,-0.1,0,0,0,0,0,0
-3.05,-0.1,0,0,0,0,0,0
-3,-0.1,0,0,0,0,0,0
-2.95,-0.1,0,0,0,0,0,0
-2.9,-0.1,0,0,0,0,0,0
-2.85,-0.1,0,0,0,0,0,0
-2.8,-0.1,0,0,0,0,0,0
-2.75,-0.1,0,0,0,0,0,0
-2.7,-0.1,0,0,0,0,0,0
-2.65,-0.1,0,0,0,0,0,0
-2.6,-0.1,0,0,0,0,0,0
-2.55,-0.1,0,0,0,0,0,0
-2.5,-0.1,0,0,0,0,0,0
-2.45,-0.1,0,0,0,0,0,0
-2.4,-0.1,0,0,0,0,0,0
-2.35,-0.1,0,0,0,0,0,0
-2.3,-0.1,0,0,0,0,0,0
-2.25,-0.1,0,0,0,0,0,0
-2.2,-0.1,0,0,0,0,0,0
-2.15,-0.1,0,0,0,0,0,0
-2.1,-0.1,0,0,0,0,0,0
-2.05,-0.1,0,0,0,0,0,0
-2,-0.1,0,0,0,0,0,0
-1.95,-0.1,0,0,0,0,0,0
-1.9,-0.1,0,0,0,0,0,0
-1.85,-0.1,0,0,0,0,0,0
-1.8,-0.1,0,0,0,0,0,0
-1.75,-0.1,0,0,0,0,0,0
-1.7,-0.1,0,0,0,0,0,0
-1.65,-0.1,0,0,0,0,0,0
-1.6,-0.1,0,0,0,0,0,0
-1.55,-0.1,0,0,0,0,0,0
-1.5,-0.1,0,0,0,0,0,0
-1.45,-0.1,0,0,0,0,0,0
-1.4,-0.1,0,0,0,0,0,0
-1.35,-0.1,0,0,0,0,0,0
-1.3,-0.1,0,0,0,0,0,0
-1.25,-0.1,0,0,0,0,0,0
-1.2,-0.1,0,0,0,0,0,0
-1.15,-0.1,0,0,0,0,0,0
-1.1,-0.1,0,0,0,0,0,0
-1.05,-0.1,0,0,0,0,0,0
-1,-0.1,0,0,0,0,0,0
-0.95,-0.1,0,0,0,0,0,0
-0.9,-0.1,0,0,0,0,0,0
-0.85,-0.1,0,0,0,0,0,0
-0.8,-0.1,0,0,0,0,0,0
-0.75,-0.1,0,0,0,0,0,0
-0.7,-0.1,0,0,0,0,0,0
-0.65,-0.1,0,0,0,0,0,0
-0.6,-0.1,0,0,0,0,0,0
-0.55,-0.1,0,0,0,0,0,0
-0.5,-0.1,0,0,0,0,0,0
-0.45,-0.1,0,0,0,0,0,0
-0.4,-0.1,0,0,0,0,0,0
-0.35,-0.1,0,0,0,0,0,0
-0.3,-0.1,0,0,0,0,0,0
-0.25,-0.1,0,0,0,0,0,0
-0.2,-0.1,0,0,0,0,0,0
-0.15,-0.1,0,0,0,0,0,0
-0.1,-0.1,0,0,0,0,0,0
-0.05,-0.1,0,0,0,0,0,0
0,-0.1,0,0,0,0,0,0
0.05,-0.1,0,0,0,0,0,0
0.1,-0.1,0,0,0,0,0,0
0.15,-0.1,0,0,0,0,0,0
0.2,-0.1,0,0,0,0,0,0
0.25,-0.1,0,0,0,0,0,0
0.3,-0.1,0,0,0,0,0,0
0.35,-0.1,0,0,0,0,0,0
0.4,-0.1,0,0,0,0,0,0
0.45,-0.1,0,0,0,0,0,0
0.5,-0.1,0,0,0,0,0,0
0.55,-0.1,0,0,0,0,0,0
0.6,-0.1,0,0,0,0,0,0
0.65,-0.1,0,0,0,0,0,0
0.7,-0.1,0,0,0,0,0,0
0.75,-0.1,0,0,0,0,0,0
0.8,-0.1,0,0,0,0,0,0
0.85,-0.1,0,0,0,0,0,0
0.9,-0.1,0,0,0,0,0,0
0.95,-0.1,0,0,0,0,0,0
1,-0.1,0,0,0,0,0,0
1.05,-0.1,0,0,0,0,0,0
1.1,-0.1,0,0,0,0,0,0
1.15,-0.1,0,0,0,0,0,0
1.2,-0.1,0,0,0,0,0,0
1.25,-0.1,0,0,0,0,0,0
1.3,-0.1,0,0,0,0,0,0
1.35,-0.1,0,0,0,0,0,0
1.4,-0.1,0,0,0,0,0,0
1.45,-0.1,0,0,0,0,0,0
1.5,-0.1,0,0,0,0,0,0
1.55,-0.1,0,0,0,0,0,0
1.6,-0.1,0,0,0,0,0,0
1.65,-0.1,0,0,0,0,0,0
1.7,-0.1,0,0,0,0,0,0
1.75,-0.1,0,0,0,0,0,0
1.8,-0.1,0,0,0,0,0,0
1.85,-0.1,0,0,0,0,0,0
1.9,-0.1,0,0,0,0,0,0
1.95,-0.1,0,0,0,0,0,0
2,-0.1,0,0,0,0,0,0
2.05,-0.1,0,0,0,0,0,0
2.1,-0.1,0,0,0,0,0,0
2.15,-0.1,0,0,0,0,0,0
2.2,-0.1,0,0,0,0,0,0
2.25,-0.1,0,0,0,0,0,0
2.3,-0.1,0,0,0,0,0,0
2.35,-0.1,0,0,0,0,0,0
2.4,-0.1,0,0,0,0,0,0
2.45,-0.1,0,0,0,0,0,0
2.5,-0.1,0,0,0,0,0,0
2.55,-0.1,0,0,0,0,0,0
2.6,-0.1,0,0,0,0,0,0
2.65,-0.1,0,0,0,0,0,0
2.7,-0.1,0,0,0,0,0,0
2.75,-0.1,0,0,0,0,0,0
2.8,-0.1,0,0,0,0,0,0
2.85,-0.1,0,0,0,0,0,0
2.9,-0.1,0,0,0,0,0,0
2.95,-0.1,0,0,0,0,0,0
3,-0.1,0,0,0,0,0,0
3.05,-0.1,0,0,0,0,0,0
3.1,-0.1,0,0,0,0,0,0
3.15,-0.1,0,0,0,0,0,0
3.2,-0.1,0,0,0,0,0,0
3.25,-0.1,0,0,0,0,0,0
3.3,-0.1,0,0,0,0,0,0
3.35,-0.1,0,0,0,0,0,0
3.4,-0.1,0,0,0,0,0,0
3.45,-0.1,0,0,0,0,0,0
3.5,-0.1,0,0,0,0,0,0
3.55,-0.1,0,0,0,0,0,0
3.6,-0.1,0,0,0,0,0,0
3.65,-0.1,0,0,0,0,0,0
3.7,-0.1,0,0,0,0,0,0
3.75,-0.1,0,0,0,0,0,0
3.8,-0.1,0,0,0,0,0,0
3.85,-0.1,0,0,0,0,0,0
3.9,-0.1,0,0,0,0,0,0
3.95,-0.1,0,0,0,0,0,0
4,-0.1,0,0,0,0,0,0
-4,-0.05,2.67933e-06,2.05152e-08,1.09709e-06,285529,-5.24362e-06,174.625
-3.95,-0.05,2.73737e-06,4.78706e-09,1.11988e-06,286255,-5.75829e-06,116.898
-3.9,-0.05,2.79091e-06,1.61647e-09,1.14168e-06,287588,-5.76288e-06,115.475
-3.85,-0.05,2.84446e-06,3.86121e-10,1.16345e-06,289480,-5.89398e-06,117.776
-3.8,-0.05,2.8934e-06,-1.36377e-10,1.18349e-06,291913,-5.97757e-06,119.477
-3.75,-0.05,2.94237e-06,-3.70527e-10,1.20344e-06,294903,-6.10316e-06,122.028
-3.7,-0.05,2.98671e-06,-4.83126e-10,1.22163e-06,298489,-6.17536e-06,123.492
-3.65,-0.05,3.03109e-06,-5.42176e-10,1.23973e-06,302755,-6.28737e-06,125.74
-3.6,-0.05,3.07093e-06,-5.76342e-10,1.25609e-06,307817,-6.3452e-06,126.899
-3.55,-0.05,3.11083e-06,-5.98652e-10,1.27238e-06,313856,-6.44067e-06,128.808
-3.5,-0.05,3.14635e-06,-6.15977e-10,1.28701e-06,321109,-6.48179e-06,129.628
-3.45,-0.05,3.18197e-06,-6.3292e-10,1.30159e-06,329910,-6.5571e-06,131.132
-3.4,-0.05,3.21346e-06,-6.53424e-10,1.31461e-06,340689,-6.57753e-06,131.536
-3.35,-0.05,3.24514e-06,-6.81585e-10,1.32764e-06,354026,-6.62673e-06,132.515
-3.3,-0.05,3.27304e-06,-7.22076e-10,1.33927e-06,370663,-6.6192e-06,132.357
-3.25,-0.05,3.30129e-06,-7.80594e-10,1.35099e-06,391576,-6.63209e-06,132.607
-3.2,-0.05,3.32624e-06,-8.64239e-10,1.36153e-06,418012,-6.58364e-06,131.631
-3.15,-0.05,3.35181e-06,-9.82101e-10,1.37232e-06,451585,-6.5428e-06,130.809
-3.1,-0.05,3.37475e-06,-1.14589e-09,1.38224e-06,494353,-6.43105e-06,128.576
-3.05,-0.05,3.39878e-06,-1.37088e-09,1.39268e-06,548949,-6.30708e-06,126.116
-3,-0.05,3.42114e-06,-1.67701e-09,1.4027e-06,618721,-6.09415e-06,121.918
-2.95,-0.05,3.44544e-06,-2.09051e-09,1.41369e-06,707922,-5.83807e-06,116.936
-2.9,-0.05,3.46953e-06,-2.6458e-09,1.42498e-06,821927,-5.4612e-06,109.714
-2.85,-0.05,3.49702e-06,-3.38821e-09,1.43801e-06,967522,-4.99273e-06,101.022
-2.8,-0.05,3.52662e-06,-4.37734e-09,1.45248e-06,1.15324e+06,-4.34966e-06,89.6741
-2.75,-0.05,3.56224e-06,-5.69167e-09,1.47003e-06,1.38977e+06,-3.53932e-06,76.9467
-2.7,-0.05,3.60375e-06,-7.43434e-09,1.49088e-06,1.6905e+06,-2.46655e-06,64.2908
-2.65,-0.05,3.65588e-06,-9.74087e-09,1.5171e-06,2.07206e+06,-1.10911e-06,59.9959
-2.6,-0.05,3.7203e-06,-1.27892e-08,1.54974e-06,2.55513e+06,6.50086e-07,75.9807
-2.55,-0.05,3.8034e-06,-1.68124e-08,1.59169e-06,3.16528e+06,2.87363e-06,115.317
-2.5,-0.05,3.90977e-06,-2.21158e-08,1.64531e-06,3.93401e+06,5.71415e-06,175.354
-2.45,-0.05,4.049e-06,-2.90982e-08,1.71501e-06,4.90001e+06,9.28927e-06,256.149
-2.4,-0.05,4.2305e-06,-3.82802e-08,1.80533e-06,6.11058e+06,1.3805e-05,361.411
-2.35,-0.05,4.4697e-06,-5.03391e-08,1.92333e-06,7.62334e+06,1.94528e-05,496.027
-2.3,-0.05,4.78428e-06,-6.61546e-08,2.07723e-06,9.50816e+06,2.65139e-05,667.345
-2.25,-0.05,5.20009e-06,-8.68668e-08,2.27872e-06,1.18494e+07,3.52759e-05,883.887
-2.2,-0.05,5.74908e-06,-1.13948e-07,2.54229e-06,1.47486e+07,4.61195e-05,1156.98
-2.15,-0.05,6.47553e-06,-1.49294e-07,2.88763e-06,1.83271e+07,5.94512e-05,1499.96
-2.1,-0.05,7.4362e-06,-1.95338e-07,3.33994e-06,2.27294e+07,7.57727e-05,1929.8
-2.05,-0.05,8.7078e-06,-2.5519e-07,3.93283e-06,2.81268e+07,9.56256e-05,2466.77
-2,-0.05,1.03904e-05,-3.32812e-07,4.70985e-06,3.47213e+07,0.000119643,3136.05
-1.95,-0.05,1.26175e-05,-4.3322e-07,5.72869e-06,4.27497e+07,0.000148498,3967.86
-1.9,-0.05,1.55647e-05,-5.62742e-07,7.06465e-06,5.24881e+07,0.000182936,4999.16
-1.85,-0.05,1.94653e-05,-7.29315e-07,8.81706e-06,6.42565e+07,0.000223716,6274.23
-1.8,-0.05,2.4627e-05,-9.42831e-07,1.11162e-05,7.84239e+07,0.000271614,7846.44
-1.75,-0.05,3.14575e-05,-1.21554e-06,1.41338e-05,9.54128e+07,0.000327353,9779.24
-1.7,-0.05,4.04953e-05,-1.56251e-06,1.80956e-05,1.15704e+08,0.000391555,12147.9
-1.65,-0.05,5.24537e-05,-2.00211e-06,2.3299e-05,1.3984e+08,0.000464638,15040.5
-1.6,-0.05,6.82751e-05,-2.55658e-06,3.01361e-05,1.6843e+08,0.000546709,18559.2
-1.55,-0.05,8.92067e-05,-3.25254e-06,3.91235e-05,2.02153e+08,0.000637388,22820.4
-1.5,-0.05,0.000116898,-4.12156e-06,5.09429e-05,2.41756e+08,0.000735616,27954.3
-1.45,-0.05,0.00015353,-5.20061e-06,6.6494e-05,2.88059e+08,0.000839362,34102.4
-1.4,-0.05,0.000201989,-6.53243e-06,8.69642e-05,3.41948e+08,0.000945294,41413.7
-1.35,-0.05,0.000266091,-8.16564e-06,0.000113922,4.04375e+08,0.00104831,50036.1
-1.3,-0.05,0.000350883,-1.01546e-05,0.00014944,4.76348e+08,0.001141,60104.4
-1.25,-0.05,0.000463043,-1.25587e-05,0.000196257,5.58919e+08,0.00121287,71722.4
-1.2,-0.05,0.000611398,-1.54413e-05,0.000257992,6.53173e+08,0.00124948,84936.8
-1.15,-0.05,0.00080763,-1.88675e-05,0.000339431,7.60204e+08,0.00123123,99703.4
-1.1,-0.05,0.00106718,-2.29013e-05,0.000446903,8.81089e+08,0.00113185,115844
-1.05,-0.05,0.00141049,-2.76011e-05,0.000588778,1.01686e+09,0.0009165,132995
-1,-0.05,0.00186457,-3.30141e-05,0.000776125,1.16846e+09,0.000539235,150559
-0.95,-0.05,0.00246516,-3.91686e-05,0.00102359,1.33669e+09,-6.02329e-05,167677
-0.9,-0.05,0.00325952,-4.60646e-05,0.00135053,1.52217e+09,-0.000960771,183284
-0.85,-0.05,0.00431019,-5.36615e-05,0.00178258,1.72522e+09,-0.0022654,196398
-0.8,-0.05,0.00569983,-6.18634e-05,0.00235362,1.94582e+09,-0.00410859,207018
-0.75,-0.05,0.00753781,-7.05016e-05,0.00310849,2.18348e+09,-0.00666594,218473
-0.7,-0.05,0.00996878,-7.93132e-05,0.0041065,2.43709e+09,-0.0101669,242103
-0.65,-0.05,0.013184,-8.79157e-05,0.00542607,2.70478e+09,-0.0149116,301147
-0.6,-0.05,0.0174366,-9.57767e-05,0.00717099,2.98368e+09,-0.0212929,424475
-0.55,-0.05,0.023061,-0.000102178,0.00947849,3.26969e+09,-0.0298252,637256
-0.5,-0.05,0.0304997,-0.000106172,0.0125301,3.55709e+09,-0.0411809,964864
-0.45,-0.05,0.0403376,-0.00010653,0.0165656,3.83817e+09,-0.056236,1.44058e+06
-0.4,-0.05,0.053347,-0.000101686,0.0219022,4.1026e+09,-0.0761199,2.10956e+06
-0.35,-0.05,0.0705456,-8.96792e-05,0.0289576,4.3368e+09,-0.102258,3.03107e+06
-0.3,-0.05,0.0932677,-6.81389e-05,0.0382798,4.52303e+09,-0.136367,4.2793e+06
-0.25,-0.05,0.123239,-3.44107e-05,0.0505791,4.63861e+09,-0.180281,5.93894e+06
-0.2,-0.05,0.162619,1.38468e-05,0.066746,4.65545e+09,-0.235322,8.08319e+06
-0.15,-0.05,0.213876,7.67372e-05,0.0878048,4.54196e+09,-0.300472,1.06992e+07
-0.1,-0.05,0.279088,0.000146849,0.114635,4.27214e+09,-0.367782,1.34748e+07
-0.05,-0.05,0.357586,0.0001978,0.14702,3.8552e+09,-0.412798,1.5303e+07
0,-0.05,0.439863,0.000175733,0.181148,3.40899e+09,-0.383197,1.37653e+07
0.05,-0.05,0.499451,9.71373e-05,0.20617,3.24232e+09,-0.243126,9.1022e+06
0.1,-0.05,0.536313,4.50783e-05,0.221837,3.224e+09,-0.0815185,4.87967e+06
0.15,-0.05,0.557521,1.82476e-05,0.230959,3.25545e+09,0.0540046,2.81698e+06
0.2,-0.05,0.569304,5.94988e-06,0.236087,3.29353e+09,0.153313,3.38484e+06
0.25,-0.05,0.57574,8.82243e-07,0.238922,3.32439e+09,0.221093,4.49003e+06
0.3,-0.05,0.579225,-8.814e-07,0.240477,3.34599e+09,0.265415,5.32483e+06
0.35,-0.05,0.581105,-1.25985e-06,0.241326,3.36001e+09,0.293585,5.87586e+06
0.4,-0.05,0.582117,-1.13157e-06,0.241789,3.3687e+09,0.31113,6.22358e+06
0.45,-0.05,0.582661,-8.70793e-07,0.242041,3.37392e+09,0.321892,6.43798e+06
0.5,-0.05,0.582953,-6.19982e-07,0.242179,3.37699e+09,0.328414,6.56823e+06
0.55,-0.05,0.583111,-4.2136e-07,0.242253,3.37876e+09,0.332329,6.64651e+06
0.6,-0.05,0.583195,-2.77755e-07,0.242294,3.37978e+09,0.33466,6.69314e+06
0.65,-0.05,0.58324,-1.79244e-07,0.242317,3.38035e+09,0.336039,6.72074e+06
0.7,-0.05,0.583265,-1.13916e-07,0.242329,3.38067e+09,0.33685,6.73698e+06
0.75,-0.05,0.583278,-7.15897e-08,0.242335,3.38085e+09,0.337325,6.74648e+06
0.8,-0.05,0.583285,-4.46191e-08,0.242339,3.38095e+09,0.337602,6.75202e+06
0.85,-0.05,0.583289,-2.76409e-08,0.242341,3.38101e+09,0.337762,6.75524e+06
0.9,-0.05,0.583291,-1.70486e-08,0.242342,3.38104e+09,0.337855,6.7571e+06
0.95,-0.05,0.583292,-1.04837e-08,0.242343,3.38106e+09,0.337909,6.75818e+06
1,-0.05,0.583292,-6.43429e-09,0.242343,3.38107e+09,0.33794,6.7588e+06
1.05,-0.05,0.583293,-3.94485e-09,0.242343,3.38107e+09,0.337958,6.75916e+06
1.1,-0.05,0.583293,-2.41774e-09,0.242343,3.38107e+09,0.337968,6.75936e+06
1.15,-0.05,0.583293,-1.48214e-09,0.242343,3.38108e+09,0.337974,6.75948e+06
1.2,-0.05,0.583293,-9.092e-10,0.242343,3.38108e+09,0.337977,6.75955e+06
1.25,-0.05,0.583293,-5.58312e-10,0.242343,3.38108e+09,0.337979,6.75958e+06
1.3,-0.05,0.583293,-3.43287e-10,0.242343,3.38108e+09,0.33798,6.75961e+06
1.35,-0.05,0.583293,-2.11391e-10,0.242343,3.38108e+09,0.337981,6.75962e+06
1.4,-0.05,0.583293,-1.30384e-10,0.242343,3.38108e+09,0.337981,6.75963e+06
1.45,-0.05,0.583293,-8.05587e-11,0.242343,3.38108e+09,0.337982,6.75963e+06
1.5,-0.05,0.583293,-4.98622e-11,0.242343,3.38108e+09,0.337982,6.75963e+06
1.55,-0.05,0.583293,-3.09178e-11,0.242343,3.38108e+09,0.337982,6.75963e+06
1.6,-0.05,0.583293,-1.92052e-11,0.242343,3.38108e+09,0.337982,6.75963e+06
1.65,-0.05,0.583293,-1.19505e-11,0.242343,3.38108e+09,0.337982,6.75963e+06
1.7,-0.05,0.583293,-7.44866e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
1.75,-0.05,0.583293,-4.65007e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
1.8,-0.05,0.583293,-2.90727e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
1.85,-0.05,0.583293,-1.82021e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
1.9,-0.05,0.583293,-1.14124e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
1.95,-0.05,0.583293,-7.16838e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2,-0.05,0.583293,-4.51722e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.05,-0.05,0.583293,-2.8682e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.1,-0.05,0.583293,-1.85715e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.15,-0.05,0.583293,-1.26381e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.2,-0.05,0.583293,-9.62538e-14,0.242343,3.38108e+09,0.337982,6.75964e+06
2.25,-0.05,0.583293,-8.94603e-14,0.242343,3.38108e+09,0.337982,6.75964e+06
2.3,-0.05,0.583293,-1.05553e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.35,-0.05,0.583293,-1.49398e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.4,-0.05,0.583293,-2.32113e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.45,-0.05,0.583293,-3.73091e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.5,-0.05,0.583293,-6.03271e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.55,-0.05,0.583293,-9.69923e-13,0.242343,3.38108e+09,0.337982,6.75964e+06
2.6,-0.05,0.583293,-1.54324e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
2.65,-0.05,0.583293,-2.4251e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
2.7,-0.05,0.583293,-3.76022e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
2.75,-0.05,0.583293,-5.74996e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
2.8,-0.05,0.583293,-8.66868e-12,0.242343,3.38108e+09,0.337982,6.75964e+06
2.85,-0.05,0.583293,-1.28824e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
2.9,-0.05,0.583293,-1.88695e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
2.95,-0.05,0.583293,-2.7242e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
3,-0.05,0.583293,-3.87677e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
3.05,-0.05,0.583293,-5.4392e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
3.1,-0.05,0.583293,-7.52605e-11,0.242343,3.38108e+09,0.337982,6.75964e+06
3.15,-0.05,0.583293,-1.02743e-10,0.242343,3.38108e+09,0.337982,6.75964e+06
3.2,-0.05,0.583293,-1.38465e-10,0.242343,3.38108e+09,0.337982,6.75964e+06
3.25,-0.05,0.583293,-1.84337e-10,0.242343,3.38108e+09,0.337982,6.75964e+06
3.3,-0.05,0.583293,-2.42595e-10,0.242343,3.38108e+09,0.337982,6.75964e+06
3.35,-0.05,0.583293,-3.15783e-10,0.242343,3.38108e+09,0.337982,6.75963e+06
3.4,-0.05,0.583293,-4.06593e-10,0.242343,3.38108e+09,0.337982,6.75963e+06
3.45,-0.05,0.583293,-5.17255e-10,0.242343,3.38108e+09,0.337982,6.75963e+06
3.5,-0.05,0.583293,-6.47821e-10,0.242343,3.38108e+09,0.337982,6.75963e+06
3.55,-0.05,0.583293,-7.91888e-10,0.242343,3.38108e+09,0.337982,6.75963e+06
3.6,-0.05,0.583293,-9.26766e-10,0.242343,3.38108e+09,0.337981,6.75963e+06
3.65,-0.05,0.583293,-9.92237e-10,0.242343,3.38108e+09,0.337981,6.75962e+06
3.7,-0.05,0.583293,-8.46921e-10,0.242343,3.38107e+09,0.337981,6.75962e+06
3.75,-0.05,0.583293,-1.81673e-10,0.242343,3.38107e+09,0.33798,6.7596e+06
3.8,-0.05,0.583293,1.65562e-09,0.242343,3.38107e+09,0.337979,6.75959e+06
3.85,-0.05,0.583293,6.0485e-09,0.242343,3.38106e+09,0.337978,6.75956e+06
3.9,-0.05,0.583293,1.55973e-08,0.242343,3.38106e+09,0.337976,6.7595e+06
3.95,-0.05,0.583293,4.96643e-08,0.242343,3.38105e+09,0.337957,6.7591e+06
4,-0.05,0.583293,1.42272e-07,0.242343,3.38105e+09,0.337989,6.75975e+06
-4,0,2.67933e-06,2.05152e-08,1.09709e-06,285529,-5.24362e-06,174.625
-3.95,0,2.73737e-06,4.78706e-09,1.11988e-06,286255,-5.75829e-06,116.898
-3.9,0,2.79091e-06,1.61647e-09,1.14168e-06,287588,-5.76288e-06,115.475
-3.85,0,2.84446e-06,3.86121e-10,1.16345e-06,289480,-5.89398e-06,117.776
-3.8,0,2.8934e-06,-1.36377e-10,1.18349e-06,291913,-5.97757e-06,119.477
-3.75,0,2.94237e-06,-3.70527e-10,1.20344e-06,294903,-6.10316e-06,122.028
-3.7,0,2.98671e-06,-4.83126e-10,1.22163e-06,298489,-6.17536e-06,123.492
-3.65,0,3.03109e-06,-5.42176e-10,1.23973e-06,302755,-6.28737e-06,125.74
-3.6,0,3.07093e-06,-5.76342e-10,1.25609e-06,307817,-6.3452e-06,126.899
-3.55,0,3.11083e-06,-5.98652e-10,1.27238e-06,313856,-6.44067e-06,128.808
-3.5,0,3.14635e-06,-6.15977e-10,1.28701e-06,321109,-6.48179e-06,129.628
-3.45,0,3.18197e-06,-6.3292e-10,1.30159e-06,329910,-6.5571e-06,131.132
-3.4,0,3.21346e-06,-6.53424e-10,1.31461e-06,340689,-6.57753e-06,131.536
-3.35,0,3.24514e-06,-6.81585e-10,1.32764e-06,354026,-6.62673e-06,132.515
-3.3,0,3.27304e-06,-7.22076e-10,1.33927e-06,370663,-6.6192e-06,132.357
-3.25,0,3.30129e-06,-7.80594e-10,1.35099e-06,391576,-6.63209e-06,132.607
-3.2,0,3.32624e-06,-8.64239e-10,1.36153e-06,418012,-6.58364e-06,131.631
-3.15,0,3.35181e-06,-9.82101e-10,1.37232e-06,451585,-6.5428e-06,130.809
-3.1,0,3.37475e-06,-1.14589e-09,1.38224e-06,494353,-6.43105e-06,128.576
-3.05,0,3.39878e-06,-1.37088e-09,1.39268e-06,548949,-6.30708e-06,126.116
-3,0,3.42114e-06,-1.67701e-09,1.4027e-06,618721,-6.09415e-06,121.918
-2.95,0,3.44544e-06,-2.09051e-09,1.41369e-06,707922,-5.83807e-06,116.936
-2.9,0,3.46953e-06,-2.6458e-09,1.42498e-06,821927,-5.4612e-06,109.714
-2.85,0,3.49702e-06,-3.38821e-09,1.43801e-06,967522,-4.99273e-06,101.022
-2.8,0,3.52662e-06,-4.37734e-09,1.45248e-06,1.15324e+06,-4.34966e-06,89.6741
-2.75,0,3.56224e-06,-5.69167e-09,1.47003e-06,1.38977e+06,-3.53932e-06,76.9467
-2.7,0,3.60375e-06,-7.43434e-09,1.49088e-06,1.6905e+06,-2.46655e-06,64.2908
